nitrogen,phosphorus,potassium,ph,humidity_avg,temp_avg,precip_avg,target_crop,region_city
106.0,20.0,51.0,6.342573112,90.97015715,29.73019662,20.49035619,muskmelon,
83.0,11.0,53.0,6.163921247999999,92.91778307,29.54097171,21.9653077,muskmelon,
117.0,19.0,55.0,6.121745389,91.78336933,28.80311922,25.16359891,muskmelon,
98.0,26.0,49.0,6.130160472999999,90.53330091,27.29035669,23.49535234,muskmelon,
113.0,20.0,48.0,6.440584681,94.87679041,27.46583649,27.27899847,muskmelon,
101.0,17.0,47.0,6.185053234,94.72981338,29.49401389,26.30820876,muskmelon,
98.0,7.0,45.0,6.157724816,92.51054946,27.79161808,26.85422624,muskmelon,
93.0,22.0,48.0,6.776987974,91.52291141,29.12533739,21.90440445,muskmelon,
95.0,21.0,47.0,6.431970877,93.56161439,27.93114233,20.66127836,muskmelon,
109.0,12.0,48.0,6.708743843,92.12534736,29.45771748,20.76212031,muskmelon,
118.0,12.0,47.0,6.010739645,92.17444796,27.96872279,28.94766949,muskmelon,
100.0,14.0,49.0,6.365956657999999,91.07574233,29.48882958,26.01909355,muskmelon,
89.0,9.0,47.0,6.6683827660000015,90.77069618,29.47156259,28.75226067,muskmelon,
95.0,16.0,46.0,6.74669542,90.14362622,27.076726500000003,24.4514648,muskmelon,
95.0,7.0,45.0,6.031665834,90.80015308,27.30008597,25.09484511,muskmelon,
87.0,6.0,45.0,6.40077205,90.79007335,29.82729394,22.84203589,muskmelon,
93.0,20.0,50.0,6.448792688999999,93.22980899,29.93061247,24.34814338,muskmelon,
84.0,29.0,49.0,6.251420275,93.90741192,29.94349168,20.39020503,muskmelon,
111.0,5.0,47.0,6.2744528110000015,91.47355778,28.03306461,21.17924769,muskmelon,
111.0,5.0,52.0,6.135996372,94.0371147,29.8843055,21.0000988,muskmelon,
111.0,15.0,54.0,6.194090172,92.91185695,27.7058373,22.06207161,muskmelon,
89.0,11.0,47.0,6.327822962000001,94.65343534,29.78714005,27.8659442,muskmelon,
110.0,15.0,48.0,6.2125672110000005,92.86597437,28.57819995,27.598717800000006,muskmelon,
95.0,30.0,52.0,6.640470862999999,90.33698678,29.48069921,26.0365768,muskmelon,
115.0,12.0,52.0,6.685553129,94.96218673,27.51492243,21.01796432,muskmelon,
120.0,25.0,50.0,6.327210469,94.81637388,28.05457761,21.84869328,muskmelon,
102.0,11.0,45.0,6.35544263,93.12603235,29.03167341,24.15591199,muskmelon,
94.0,5.0,55.0,6.085682343999999,91.89216849,28.5854649,26.88372572,muskmelon,
84.0,18.0,46.0,6.781050372999999,93.42402083,27.08808014,25.32159689,muskmelon,
107.0,22.0,54.0,6.630301421,90.84660317,27.99611732,21.61893763,muskmelon,
80.0,18.0,52.0,6.484799661,91.14849627,27.87317436,24.05207925,muskmelon,
86.0,18.0,45.0,6.566759102000001,90.71832938,28.96586565,22.25838137,muskmelon,
113.0,28.0,48.0,6.170520517999999,92.48839665,28.87726019,24.44267592,muskmelon,
115.0,18.0,53.0,6.0124803510000016,94.19790371,29.17052093,22.06994464,muskmelon,
82.0,20.0,54.0,6.541150335,90.01506395,29.34033587,21.44532907,muskmelon,
98.0,22.0,47.0,6.341400922,91.91533173,29.07265321,28.83568362,muskmelon,
117.0,25.0,54.0,6.150686363999999,92.50969311,28.68275966,29.11187663,muskmelon,
83.0,15.0,49.0,6.438008152999999,91.39356832,28.92705913,23.20076686,muskmelon,
120.0,16.0,51.0,6.547041902999999,91.64193051,27.99901833,23.28618248,muskmelon,
111.0,5.0,50.0,6.399891457000001,91.79742953,27.59350075,24.84266123,muskmelon,
85.0,21.0,47.0,6.186770318,90.60932469,29.87331077,24.69720481,muskmelon,
90.0,23.0,54.0,6.159020864,90.45773041,28.55852465,27.26588346,muskmelon,
99.0,29.0,55.0,6.660954816,91.46241065,29.19378695,26.48240255,muskmelon,
102.0,11.0,47.0,6.504906978999999,92.78226196,27.98780984,27.14509034,muskmelon,
80.0,18.0,51.0,6.706053225,91.81758779,28.05380704,20.76582087,muskmelon,
87.0,21.0,52.0,6.067665497999999,94.29119509999998,27.350629600000005,27.21244021,muskmelon,
114.0,8.0,52.0,6.419083092,94.5513539,29.34081108,28.22908103,muskmelon,
99.0,6.0,46.0,6.39637861,94.22253035,28.61475136,28.98574189,muskmelon,
89.0,25.0,50.0,6.375923383,91.34685096,27.04863538,25.08146686,muskmelon,
96.0,13.0,55.0,6.700337732,94.57459443,29.5275305,21.13545688,muskmelon,
82.0,26.0,47.0,6.565312652999999,93.46806467,28.50416396,24.20007242,muskmelon,
106.0,21.0,52.0,6.286515359,94.78993038,28.89578588,23.0362503,muskmelon,
90.0,15.0,52.0,6.448061578,91.3821731,27.04927452,23.65747461,muskmelon,
106.0,16.0,54.0,6.585872508,91.69532178,28.96017885,24.7458198,muskmelon,
24.0,128.0,196.0,5.521466996,90.69489172,22.75088787,110.4317855,apple,Middle Atlas
7.0,144.0,197.0,6.133220586,94.34814995,23.8494014,114.0512495,apple,Fès-Meknès
14.0,128.0,205.0,6.226289556,94.58900601,22.60800988,116.0396587,apple,Middle Atlas
8.0,120.0,201.0,6.321152192,91.13435689,21.18667419,122.233323,apple,Fès-Meknès
20.0,129.0,201.0,5.587905967,91.69913296,23.41044706,116.07779309999998,apple,Fès-Meknès
32.0,137.0,204.0,5.824151692999999,93.12859895,22.86006627,117.7296726,apple,Middle Atlas
27.0,139.0,205.0,5.7721799460000005,93.40819246,22.48403042,105.5473627,apple,Fès-Meknès
0.0,123.0,205.0,5.790993052,92.96129462,22.02775403,121.1349176,apple,Middle Atlas
22.0,144.0,196.0,6.4992268210000015,91.68748063,21.91191314,117.0761277,apple,Fès-Meknès
1.0,124.0,199.0,5.658473817000001,93.27392415,23.71059131,112.66765890000002,apple,Middle Atlas
30.0,122.0,197.0,5.573241391,92.72043743,21.37784654,106.1417017,apple,Middle Atlas
29.0,121.0,196.0,6.079497202000001,94.32130209,22.84852833,123.5977843,apple,Middle Atlas
13.0,126.0,204.0,6.3831802710000005,92.79630809,23.1094265,108.183792,apple,Middle Atlas
9.0,139.0,199.0,5.867420996,94.54128292,23.25230817,105.3558408,apple,Fès-Meknès
0.0,133.0,200.0,5.708418722,90.4935574,23.67287749,104.2298028,apple,Middle Atlas
30.0,143.0,199.0,5.7983508000000015,90.59810302,23.76881552,102.2648546,apple,Middle Atlas
36.0,140.0,198.0,6.28188384,91.47684705,23.34386401,104.4267991,apple,Fès-Meknès
37.0,137.0,199.0,5.697945522,90.18451645,22.63946441,108.3405879,apple,Middle Atlas
33.0,121.0,203.0,5.6059340870000005,94.76285385,22.45696744,114.8407725,apple,Middle Atlas
7.0,144.0,195.0,5.85648105,93.58065995,22.96388477,104.64729859999998,apple,Middle Atlas
35.0,128.0,205.0,6.041053829,93.56585985,21.07273439,107.8737015,apple,Fès-Meknès
29.0,128.0,198.0,5.685062404,92.70785115,22.44075021,121.4977331,apple,Middle Atlas
2.0,143.0,196.0,5.669489065,90.45261746,22.71271308,109.8852597,apple,Fès-Meknès
34.0,140.0,198.0,5.751707342,93.44006288,21.70416965,115.1781396,apple,Fès-Meknès
29.0,144.0,204.0,5.800448951,92.48667725,22.43324518,119.1025189,apple,Fès-Meknès
32.0,141.0,203.0,5.821347769,92.84416234,21.25941052,109.06584709999998,apple,Fès-Meknès
13.0,144.0,197.0,6.28022267,94.89613443,22.9215706,105.6941544,apple,Middle Atlas
25.0,143.0,198.0,6.027314401,91.51861705,22.81212536,107.855225,apple,Fès-Meknès
9.0,137.0,200.0,5.636687393,90.6878768,21.12152071,102.8017203,apple,Middle Atlas
6.0,144.0,198.0,5.559363609,90.31528693,21.11478672,104.5086618,apple,Middle Atlas
37.0,126.0,196.0,5.596449493,90.97597665,23.59997268,107.17281909999998,apple,Fès-Meknès
2.0,120.0,203.0,5.893492998999999,94.71203306,23.12652652,108.62118329999998,apple,Fès-Meknès
11.0,143.0,197.0,5.875718516,93.3204487,22.98458907,122.1952483,apple,Fès-Meknès
10.0,141.0,201.0,6.386021424,90.97818277,22.12659387,104.5412275,apple,Middle Atlas
24.0,142.0,202.0,5.710819862,91.48135786,22.53779727,101.8474768,apple,Fès-Meknès
23.0,138.0,195.0,5.7959857160000015,91.70292746,22.49095104,124.3915101,apple,Fès-Meknès
18.0,125.0,204.0,6.046673619,94.47811755,22.35548159,116.7366261,apple,Fès-Meknès
13.0,121.0,196.0,6.443382913,93.50574163,22.20700989,120.1593771,apple,Fès-Meknès
26.0,122.0,202.0,5.617227184,94.73763514,22.44516988,107.1843273,apple,Middle Atlas
28.0,123.0,202.0,6.442289294,92.12438519,22.76643029,120.4359949,apple,Middle Atlas
26.0,121.0,201.0,6.162034371,90.02575116,22.19109412,112.3126628,apple,Middle Atlas
21.0,137.0,196.0,5.812781806,91.70293849,23.6119202,123.5900822,apple,Middle Atlas
21.0,135.0,198.0,5.7650151260000015,94.92048112,23.86087054,105.0241329,apple,Middle Atlas
5.0,144.0,205.0,6.184922574,92.62665309,21.42177231,102.8045658,apple,Middle Atlas
2.0,123.0,205.0,5.739652177000001,90.78572467,22.36629253,124.9831618,apple,Fès-Meknès
15.0,133.0,199.0,5.8247786360000005,91.61001707,23.99686172,117.6102915,apple,Middle Atlas
31.0,130.0,198.0,5.554823557000001,92.73446667,21.80129837,120.05866709999998,apple,Middle Atlas
25.0,143.0,200.0,6.024248787,92.80441624,23.80436344,100.6192543,apple,Middle Atlas
16.0,143.0,204.0,5.631333387000001,91.53331177,23.71475278,121.8961665,apple,Middle Atlas
19.0,122.0,202.0,5.811975094,90.37981478,23.34467359,112.8954016,apple,Middle Atlas
10.0,125.0,196.0,5.730557448,90.03577124,22.31253665,113.0688155,apple,Middle Atlas
20.0,139.0,202.0,5.66999105,92.21083961,23.50201428,107.9868949,apple,Fès-Meknès
28.0,123.0,198.0,5.682751473,91.45665004,23.46260321,111.7763395,apple,Middle Atlas
28.0,136.0,200.0,6.245858905,92.39544055,23.06204373,114.7399101,apple,Fès-Meknès
2.0,131.0,199.0,6.017370134,91.22759742,22.47420512,124.2179699,apple,Fès-Meknès
2.0,140.0,197.0,5.53456749,92.82223419,22.69780133,105.0508234,apple,Fès-Meknès
27.0,138.0,201.0,5.952367662,93.90191078,23.66682067,105.4004751,apple,Fès-Meknès
30.0,127.0,204.0,6.126436584,92.45878335,22.50050273,100.9343903,apple,Fès-Meknès
32.0,145.0,203.0,6.406818518,90.84422164,23.83053666,109.5966791,apple,Middle Atlas
29.0,139.0,205.0,6.155939452999999,93.74461474,23.64142354,116.6912176,apple,Middle Atlas
26.0,126.0,195.0,5.878568981,92.99124545,21.41363812,118.3979065,apple,Fès-Meknès
40.0,136.0,202.0,5.935336307999999,94.57645809999998,22.85267372,117.53140259999998,apple,Fès-Meknès
6.0,124.0,200.0,5.971332179,93.84505029,22.98208095,109.5852253,apple,Middle Atlas
35.0,138.0,200.0,5.67130617,90.80819418,21.19909519,103.6838922,apple,Middle Atlas
17.0,136.0,196.0,5.882155987999999,90.49939035,23.87192332,103.0548094,apple,Fès-Meknès
33.0,134.0,205.0,6.08551916,94.33919546,21.0365275,114.7412734,apple,Middle Atlas
16.0,143.0,197.0,5.90402645,93.51978375,22.61711614,116.9256766,apple,Fès-Meknès
27.0,120.0,200.0,6.1102188260000005,90.74531921,21.45278675,116.7036582,apple,Fès-Meknès
29.0,145.0,205.0,6.212302608,92.12992101,22.81227579,109.3383552,apple,Fès-Meknès
3.0,141.0,197.0,6.142803397000001,91.12719303,21.98141856,115.4789148,apple,Fès-Meknès
15.0,123.0,204.0,6.365972687999999,92.54780429,22.52709326,115.3830068,apple,Middle Atlas
5.0,136.0,195.0,6.264202804,91.92360477,22.35628673,107.7697413,apple,Fès-Meknès
10.0,136.0,204.0,6.276198595,92.15595143,21.19852186,105.8554351,apple,Fès-Meknès
7.0,141.0,195.0,5.514253142,93.45067555,23.8812458,104.9116663,apple,Middle Atlas
2.0,129.0,201.0,5.682343744,94.36803516,22.78234161,122.1449949,apple,Middle Atlas
29.0,138.0,197.0,5.830892252000001,92.43764169,22.19055385,121.6622761,apple,Middle Atlas
30.0,137.0,200.0,5.603413172000001,90.70475565,22.91430043,118.6044645,apple,Middle Atlas
29.0,132.0,204.0,6.0967531,90.22507299,23.08950736,108.2166601,apple,Middle Atlas
14.0,139.0,197.0,6.056529526,92.83975602,21.72484506,121.6961761,apple,Middle Atlas
18.0,125.0,203.0,6.160267496,91.59234006,22.44307715,102.5565807,apple,Middle Atlas
33.0,143.0,204.0,5.814434775,91.95769858,21.1316077,122.5391946,apple,Middle Atlas
40.0,144.0,196.0,5.987262638,92.25479855,22.71750705,107.0289866,apple,Fès-Meknès
9.0,143.0,197.0,5.570020684,92.88160462,23.75033085,117.6602827,apple,Fès-Meknès
38.0,135.0,203.0,5.9655513110000005,93.661643,23.76121837,100.825956,apple,Fès-Meknès
28.0,130.0,196.0,6.062356467000001,94.67695747,22.13450646,112.9203223,apple,Middle Atlas
35.0,142.0,203.0,5.895319002000001,90.23730166,21.17089176,123.6495149,apple,Middle Atlas
12.0,129.0,205.0,6.119432215,91.15761594,22.36238282,118.68327250000002,apple,Middle Atlas
1.0,135.0,203.0,5.624203283,92.70124029,22.77856513,113.7759219,apple,Middle Atlas
0.0,145.0,205.0,5.52078314,90.09877774,21.22503442,113.9760462,apple,Middle Atlas
31.0,121.0,201.0,5.731535257999999,90.34396882,23.15791104,110.712841,apple,Fès-Meknès
35.0,131.0,203.0,5.893490899,93.91722423,22.42776057,102.7230739,apple,Middle Atlas
29.0,140.0,195.0,5.560521058,90.95257927,23.64082979,116.7431319,apple,Fès-Meknès
33.0,138.0,198.0,6.222390797999999,90.69033986,22.29423493,122.7418744,apple,Fès-Meknès
14.0,140.0,197.0,6.071255131,90.90054697,23.35225078,113.0381382,apple,Fès-Meknès
35.0,145.0,195.0,6.231950009,94.58075845,22.03911546,110.9804014,apple,Fès-Meknès
40.0,120.0,197.0,5.889480679,92.48879468,23.80593812,119.6335548,apple,Fès-Meknès
25.0,132.0,198.0,5.732757516,90.85174383,22.31944084,100.1173443,apple,Middle Atlas
31.0,137.0,196.0,6.400321212000001,93.82567435,22.14464104,120.6310784,apple,Middle Atlas
36.0,144.0,196.0,6.496934492,94.50528753,23.65167552,115.3611268,apple,Fès-Meknès
10.0,140.0,197.0,6.229498836,90.27185592,22.16939473,124.4683112,apple,Fès-Meknès
22.0,30.0,12.0,6.354006743999999,92.51077745,15.78144173,119.035002,orange,Marrakech-Safi
37.0,6.0,13.0,7.511755067999999,91.50819306,26.03097313,101.2847738,orange,Marrakech-Safi
27.0,13.0,6.0,7.335158382,91.35608208,13.36050601,111.2266885,orange,Marrakech-Safi
7.0,16.0,9.0,7.813916602999999,92.04304496,18.87957654,114.6659511,orange,Marrakech-Safi
20.0,7.0,9.0,7.1291369410000005,91.57802915,29.47741671,111.1727497,orange,Marrakech-Safi
26.0,27.0,10.0,6.079998496,92.91487288,28.06903173,114.1339416,orange,Marrakech-Safi
5.0,23.0,15.0,7.408939392000001,92.04670813,25.66901098,112.5424199,orange,Marrakech-Safi
0.0,18.0,14.0,7.207991261,92.00719952,29.77149434,114.41617859999998,orange,Marrakech-Safi
39.0,24.0,14.0,7.189259647,90.90343769,30.55472573,106.0711985,orange,Marrakech-Safi
13.0,23.0,6.0,7.365338111,90.26408017,23.96147583,102.6958703,orange,Marrakech-Safi
21.0,17.0,15.0,7.455991072000001,91.5473145,23.98289638,118.4901697,orange,Marrakech-Safi
33.0,12.0,8.0,6.822282114,90.31153735,25.26052689,117.36952959999998,orange,Marrakech-Safi
6.0,9.0,12.0,7.028746406000002,90.14362642,31.08368929,109.6894658,orange,Marrakech-Safi
19.0,7.0,10.0,6.118430299,91.22062116,14.78003032,100.1961762,orange,Marrakech-Safi
24.0,18.0,6.0,6.285312759,94.45239715,26.56608303,116.3796525,orange,Marrakech-Safi
9.0,11.0,8.0,6.559236744,94.39000473,24.85903405,111.78037340000002,orange,Marrakech-Safi
31.0,8.0,7.0,7.163245982,93.63812684,34.51465139,103.5684926,orange,Marrakech-Safi
22.0,17.0,5.0,6.945562889,90.72351622,24.12188673,102.835632,orange,Marrakech-Safi
13.0,5.0,8.0,7.474710503,90.10522549,23.85340379,103.923226,orange,Marrakech-Safi
16.0,8.0,9.0,7.601189842999999,91.28408653,24.60297538,111.2948115,orange,Marrakech-Safi
4.0,13.0,6.0,7.5611432239999985,94.25966183,15.63211033,101.4705704,orange,Marrakech-Safi
0.0,25.0,14.0,6.361671475,91.97978938,19.33516809,116.450422,orange,Marrakech-Safi
8.0,7.0,10.0,6.929216014,91.98317355,28.2620488,105.2132259,orange,Marrakech-Safi
4.0,23.0,5.0,7.477935216,93.36348717,22.67594476,110.3332655,orange,Marrakech-Safi
33.0,14.0,8.0,7.684420446,92.9641969,21.03200078,110.6823944,orange,Marrakech-Safi
30.0,7.0,15.0,7.825531916,91.06053924,33.23453301,115.7659902,orange,Marrakech-Safi
21.0,29.0,12.0,6.438668989,92.15987039,22.30318989,117.3688104,orange,Marrakech-Safi
11.0,14.0,5.0,6.946354724,94.8933184,11.50322938,115.56837759999998,orange,Marrakech-Safi
9.0,8.0,15.0,7.994465371,94.35734702,14.34320488,110.22231229999998,orange,Marrakech-Safi
5.0,18.0,14.0,7.434118807000001,93.48447453,33.105698100000005,119.1709113,orange,Marrakech-Safi
29.0,25.0,14.0,7.781988584,90.4582865,30.49183837,113.3302105,orange,Marrakech-Safi
33.0,12.0,15.0,6.052318465,92.03272799,30.25578031,116.7173125,orange,Marrakech-Safi
8.0,16.0,6.0,7.106650373,90.26457428,12.22816189,108.4161706,orange,Marrakech-Safi
15.0,14.0,8.0,6.22094286,90.22399223,10.01081312,119.3941064,orange,Marrakech-Safi
16.0,7.0,8.0,6.420457311,90.60901895,22.79196751,116.5084074,orange,Marrakech-Safi
0.0,12.0,7.0,6.969249676,90.65458473,20.18432263,116.8130969,orange,Marrakech-Safi
5.0,25.0,6.0,6.0113021810000005,94.01331956,30.72119881,106.8118019,orange,Marrakech-Safi
6.0,8.0,11.0,6.600948787999999,92.39651663,24.35590861,119.6946577,orange,Marrakech-Safi
10.0,5.0,5.0,7.817846496,91.35349216,21.21306973,112.9834361,orange,Marrakech-Safi
1.0,17.0,6.0,6.8198271,91.38411917,10.78689755,117.5293447,orange,Marrakech-Safi
1.0,30.0,10.0,7.291405641,91.34663797,11.89925671,103.5771468,orange,Marrakech-Safi
0.0,23.0,15.0,7.598729065,93.37488907,22.56664172,109.8585753,orange,Marrakech-Safi
24.0,27.0,9.0,6.157135092000001,93.24688124,18.86883219,119.3936976,orange,Marrakech-Safi
36.0,11.0,13.0,7.1917274,93.04897191,17.34083741,112.7194284,orange,Marrakech-Safi
40.0,21.0,8.0,7.418761774,92.87820148,34.90665289,102.1906333,orange,Marrakech-Safi
40.0,22.0,6.0,6.488221135,91.90997228,24.53610067,115.9787989,orange,Marrakech-Safi
32.0,18.0,13.0,6.044167236,91.74780462,13.8377282,107.9873218,orange,Marrakech-Safi
9.0,10.0,10.0,6.010391864,93.52211892,22.3551049,101.5164589,orange,Marrakech-Safi
13.0,16.0,8.0,6.949838549,93.12316972,34.74004942,100.1967854,orange,Marrakech-Safi
15.0,9.0,11.0,7.907956251,94.14861001,11.54785707,108.82891709999998,orange,Marrakech-Safi
29.0,11.0,5.0,7.639788459,91.94670335,23.13338811,104.4224145,orange,Marrakech-Safi
1.0,15.0,9.0,7.53350946,94.55239717,29.98364695,115.3560318,orange,Marrakech-Safi
18.0,5.0,11.0,6.251586885,90.93756231,20.87947369,102.4550786,orange,Marrakech-Safi
14.0,22.0,9.0,6.543191814,91.13772765,17.24944623,112.50905159999998,orange,Marrakech-Safi
33.0,15.0,7.0,7.651225301,91.68293851,15.83388699,109.7571416,orange,Marrakech-Safi
4.0,6.0,7.0,6.708889665,91.11764246,23.01014302,112.6738296,orange,Marrakech-Safi
17.0,16.0,14.0,6.625538653,92.18151927,16.39624284,102.944161,orange,Marrakech-Safi
12.0,20.0,10.0,6.528354932,93.10527686,24.45132792,109.4711098,orange,Marrakech-Safi
34.0,29.0,8.0,6.450640306,91.15248149,31.87859192,105.3437825,orange,Marrakech-Safi
39.0,28.0,10.0,7.181907673,91.48247612,31.34920143,109.1549823,orange,Marrakech-Safi
31.0,25.0,12.0,7.016482298,90.03969587,18.05142392,111.7793889,orange,Marrakech-Safi
12.0,6.0,8.0,6.388617138,92.86773675,30.84835031,107.4142681,orange,Marrakech-Safi
12.0,29.0,13.0,7.57125447,91.52781832,22.45616931,118.0069295,orange,Marrakech-Safi
26.0,11.0,11.0,7.609348255,90.95589386,13.70319166,106.2944879,orange,Marrakech-Safi
19.0,24.0,15.0,7.137136973,93.72485075,20.48954522,111.83919509999998,orange,Marrakech-Safi
39.0,21.0,9.0,6.354022554,94.02769434,13.20844373,106.2696156,orange,Marrakech-Safi
16.0,29.0,13.0,6.196907944,93.67804556,32.31944397,117.6236473,orange,Marrakech-Safi
36.0,29.0,13.0,7.829507245,90.91510525,20.68185224,109.7513927,orange,Marrakech-Safi
37.0,23.0,12.0,6.395258356,90.50621806,31.52675982,113.1169398,orange,Marrakech-Safi
39.0,9.0,15.0,7.992041984,91.81183218,25.35467646,116.7555937,orange,Marrakech-Safi
31.0,5.0,14.0,6.583411671,91.69865887,17.66545409,110.6857506,orange,Marrakech-Safi
18.0,12.0,8.0,6.206053072,91.81668769,12.59093977,119.39167179999998,orange,Marrakech-Safi
20.0,20.0,10.0,6.976997772000001,93.68394562,11.86631922,106.060149,orange,Marrakech-Safi
5.0,8.0,5.0,6.562594972,92.22706805,11.03367937,112.7715925,orange,Marrakech-Safi
20.0,8.0,12.0,7.260416405,94.96419851,25.2990432,117.9733424,orange,Marrakech-Safi
25.0,21.0,11.0,6.460044777999999,90.15406807,32.23797837,104.7052254,orange,Marrakech-Safi
14.0,19.0,14.0,6.699164936,94.35815354,17.68408797,108.0638166,orange,Marrakech-Safi
37.0,18.0,12.0,7.401121811,90.19147747,10.2708877,106.69552040000002,orange,Marrakech-Safi
26.0,15.0,6.0,6.912033409,94.78797376,17.22034507,108.0054343,orange,Marrakech-Safi
13.0,22.0,5.0,7.764040111,90.50096668,19.667056,100.1737964,orange,Marrakech-Safi
32.0,25.0,9.0,7.796034006,93.75652041,10.35609594,101.1456947,orange,Marrakech-Safi
19.0,7.0,9.0,6.969883482999999,91.71369387,27.255435,101.139435,orange,Marrakech-Safi
28.0,7.0,9.0,6.730757538,92.13229786,34.591784600000004,115.5650287,orange,Marrakech-Safi
24.0,30.0,11.0,6.601395755,94.51768464,32.39523995,113.25373,orange,Marrakech-Safi
7.0,17.0,10.0,6.465913274,91.22320999,10.16431299,106.362551,orange,Marrakech-Safi
18.0,23.0,8.0,6.41354791,93.43949693,21.49118657,101.4819888,orange,Marrakech-Safi
7.0,20.0,12.0,6.475275337,94.76759975,16.53460397,110.0447896,orange,Marrakech-Safi
20.0,23.0,11.0,6.407715561,90.12220323,31.8520694,109.9455062,orange,Marrakech-Safi
18.0,14.0,11.0,6.550814117000001,90.00621688,28.04799508,117.1311498,orange,Marrakech-Safi
